"UNU_Key","Year","Country","POM_kg","POM_pieces"
"0405","2011","HRV",322735.54,150811
"0405","2011","HUN",11383623,5319450
"0405","2011","IRL",1504655.4,703110
"0405","2011","ITA",5617001.38,2624767
"0405","2011","LTU",283729.76,132584
"0405","2011","LUX",86710.66,40519
"0405","2011","LVA",68933.68,32212
"0405","2011","MLT",46761.14,21851
"0405","2011","NLD",7147124.92,3339778
"0405","2011","POL",15085009.8,7049070
"0405","2011","PRT",644370.205470086,301107.572649573
"0405","2011","ROU",3022069.48,1412182
"0405","2011","SVK",4742147.98,2215957
"0405","2011","SVN",165293.6,77240
"0405","2011","SWE",3755006.64,1754676
"0405","2012","AUT",1441076,673400
"0405","2012","BEL",4827285.74,2255741
"0405","2012","BGR",437531.56,204454
"0405","2012","CYP",170350.42,79603
"0405","2012","CZE",4803499.64,2244626
"0405","2012","DEU",45665455.72,21338998
"0405","2012","DNK",1522712.72,711548
"0405","2012","ESP",5890848.62,2752733
"0405","2012","EST",197810.9,92435
"0405","2012","FIN",1058422.6,494590
"0405","2012","FRA",27494684.2567703,12847983.2975562
"0405","2012","GBR",13661881.98,6384057
"0405","2012","GRC",516812.14,241501
"0405","2012","HRV",240330.56,112304
"0405","2012","HUN",12832411.56,5996454
"0405","2012","IRL",1189232.24,555716
"0405","2012","ITA",5404961.62,2525683
"0405","2012","LTU",284202.7,132805
"0405","2012","LUX",117755.64,55026
"0405","2012","LVA",123653.48,57782
"0405","2012","MLT",50501.86,23599
"0405","2012","NLD",9829779.7,4593355
"0405","2012","POL",11719778.48,5476532
"0405","2012","PRT",487744.52,227918
"0405","2012","ROU",2899830.54,1355061
"0405","2012","SVK",5525845.94,2582171
"0405","2012","SVN",242708.1,113415
"0405","2012","SWE",4247555.46,1984839
"0405","2013","AUT",1796485.06,839479
"0405","2013","BEL",10275045.22,4801423
"0405","2013","BGR",480736.367027027,224643.162162162
"0405","2013","CYP",102963.96,48114
"0405","2013","CZE",7083387.16,3309994
"0405","2013","DEU",39750889.48,18575182
"0405","2013","DNK",1903619.88,889542
"0405","2013","ESP",8407809.62,3928883
"0405","2013","EST",215164.16,100544
"0405","2013","FIN",1073815.62,501783
"0405","2013","FRA",25926606.8348387,12115236.8387097
"0405","2013","GBR",19377359.74,9054841
"0405","2013","GRC",710041.3,331795
"0405","2013","HRV",351535.66,164269
"0405","2013","HUN",8649593.24,4041866
"0405","2013","IRL",1419971.32,663538
"0405","2013","ITA",5696686.42,2662003
"0405","2013","LTU",63650.0199999999,29743
"0405","2013","LUX",49299.1800000001,23037
"0405","2013","LVA",109463.14,51151
"0405","2013","MLT",68946.52,32218
"0405","2013","NLD",14316726.26,6690059
"0405","2013","POL",15082069.44,7047696
"0405","2013","PRT",549190.34,256631
"0405","2013","ROU",3105490.96,1451164
"0405","2013","SVK",5678397.98,2653457
"0405","2013","SVN",186280.58,87047
"0405","2013","SWE",4815847.44,2250396
"0405","2014","AUT",1624531.78,759127
"0405","2014","BEL",1834592.04,857286
"0405","2014","BGR",479154.097297297,223903.783783784
"0405","2014","CYP",95816.36,44774
"0405","2014","CZE",3030098.27085714,1415933.77142857
"0405","2014","DEU",42987731.5,20087725
"0405","2014","DNK",1809840.8,845720
"0405","2014","ESP",11131085.88,5201442
"0405","2014","EST",230422.36,107674
"0405","2014","FIN",1145912.22,535473
"0405","2014","FRA",29997007.3789677,14017293.1677419
"0405","2014","GBR",22207997.66,10377569
"0405","2014","GRC",711000.02,332243
"0405","2014","HRV",416583.1,194665
"0405","2014","HUN",9526070.9,4451435
"0405","2014","IRL",1018806.92,476078
"0405","2014","ITA",6725300.96,3142664
"0405","2014","LTU",251713.22,117623
"0405","2014","LUX",25911.12,12108
"0405","2014","LVA",183699.74,85841
"0405","2014","MLT",70626.42,33003
"0405","2014","NLD",27404024.66,12805619
"0405","2014","POL",25309662.3,11826945
"0405","2014","PRT",648332.26,302959
"0405","2014","ROU",3072175.44,1435596
"0405","2014","SVK",14898384.68,6961862
"0405","2014","SVN",125416.84,58606
"0405","2014","SWE",4754206.88,2221592
"0405","2015","AUT",2574858.7,1203205
"0405","2015","BGR",276316.8,129120
"0405","2015","CYP",149038.16,69644
"0405","2015","CZE",3355747.14571429,1568106.14285714
"0405","2015","DEU",43161559.42,20168953
"0405","2015","DNK",1934206.9,903835
"0405","2015","ESP",16366555.22,7647923
"0405","2015","EST",212583.32,99338
"0405","2015","FIN",1690655.64,790026
"0405","2015","FRA",33168031.2,15499080
"0405","2015","GBR",19576446.08,9147872
"0405","2015","GRC",721672.2,337230
"0405","2015","HRV",394523.98,184357
"0405","2015","HUN",19731831.48,9220482
"0405","2015","IRL",671484.92,313778
"0405","2015","ITA",5922469.26,2767509
"0405","2015","LTU",278769.24,130266
"0405","2015","LUX",114928.7,53705
"0405","2015","LVA",125179.3,58495
"0405","2015","MLT",83954.34,39231
"0405","2015","NLD",17230526.72,8051648
"0405","2015","POL",25373457.84,11856756
"0405","2015","PRT",831135.34,388381
"0405","2015","ROU",3787605.26,1769909
"0405","2015","SVK",14125365.32,6600638
"0405","2015","SVN",217918.34,101831
"0405","2015","SWE",4910476.1,2294615
"0405","2016","AUT",2278224.74,1064591
"0405","2016","BGR",507648.717837838,237219.027027027
"0405","2016","CYP",214995.1,100465
"0405","2016","CZE",2437996.10057143,1139250.51428571
"0405","2016","DEU",36346125.94,16984171
"0405","2016","DNK",2324042.14,1086001
"0405","2016","ESP",23195430.04,10838986
"0405","2016","EST",245845.34,114881
"0405","2016","FIN",1670937.68,780812
"0405","2016","FRA",36874857.88,17231242
"0405","2016","GBR",21306083.96,9956114
"0405","2016","GRC",819391.02,382893
"0405","2016","HRV",414304,193600
"0405","2016","HUN",16074868.94,7511621
"0405","2016","IRL",610300.18,285187
"0405","2016","ITA",7557998.5,3531775
"0405","2016","LTU",193629.34,90481
"0405","2016","LUX",73320.68,34262
"0405","2016","LVA",142528.28,66602
"0405","2016","MLT",41648.68,19462
"0405","2016","NLD",10510993.06,4911679
"0405","2016","POL",24278336.38,11345017
"0405","2016","PRT",1048865.68727106,490124.152930403
"0405","2016","ROU",2984039.54,1394411
"0405","2016","SVK",17892289.62,8360883
"0405","2016","SVN",232097.98,108457
"0405","2016","SWE",5063528.9,2366135
"0405","2017","AUT",2844177.7,1329055
"0405","2017","BGR",814598.808108108,380653.648648649
"0405","2017","CYP",269928.9,126135
"0405","2017","CZE",1147549.07542857,536237.885714286
"0405","2017","DEU",39256356.88,18344092
"0405","2017","DNK",2689310.18,1256687
"0405","2017","ESP",26102575.1,12197465
"0405","2017","EST",181972.76,85034
"0405","2017","FIN",1735554.98,811007
"0405","2017","FRA",40631428.86,18986649
"0405","2017","GBR",22429504.78,10481077
"0405","2017","GRC",1207779.62,564383
"0405","2017","HRV",388713.88,181642
"0405","2017","HUN",17509776.3842162,8182138.4972973
"0405","2017","IRL",684269.28,319752
"0405","2017","ITA",7272218.62,3398233
"0405","2017","LTU",329236.86,153849
"0405","2017","LUX",128641.82,60113
"0405","2017","LVA",943153.64,440726
"0405","2017","MLT",56065.86,26199
"0405","2017","NLD",15334112.22,7165473
"0405","2017","POL",23436522.44,10951646
"0405","2017","PRT",1712943.74,800441
"0405","2017","ROU",2389029.66,1116369
"0405","2017","SVK",16867216.78,7881877
"0405","2017","SVN",191562.1,89515
"0405","2017","SWE",3591549.16,1678294
"0405","2018","AUT",3145265,1469750
"0405","2018","BGR",1114874.23837838,520969.27027027
"0405","2018","CYP",305782.46,142889
"0405","2018","CZE",10718136.5,5008475
"0405","2018","DEU",46863241.54,21898711
"0405","2018","DNK",3191955.52,1491568
"0405","2018","ESP",25688397.36,12003924
"0405","2018","EST",290838.84,135906
"0405","2018","FIN",1929742.86,901749
"0405","2018","FRA",40818697.0154839,19074157.483871
"0405","2018","GBR",20451915.8,9556970
"0405","2018","GRC",1082112.4,505660
"0405","2018","HRV",432481.16,202094
"0405","2018","HUN",16798775.3,7849895
"0405","2018","IRL",788373.86,368399
"0405","2018","ITA",8097415.46,3783839
"0405","2018","LTU",324924.76,151834
"0405","2018","LUX",157615.28,73652
"0405","2018","LVA",446635.12,208708
"0405","2018","MLT",35504.74,16591
"0405","2018","NLD",13761698,6430700
"0405","2018","POL",57757046.36,26989274
"0405","2018","PRT",3741496.82,1748363
"0405","2018","ROU",1605997.24,750466
"0405","2018","SVK",17785163.36,8310824
"0405","2018","SVN",339789.2,158780
"0405","2018","SWE",2177375.1,1017465
"0406","1993","BEL",60867,60867
"0406","1993","DEU",849908,849908
"0406","1993","DNK",25081,25081
"0406","1993","ESP",141504,141504
"0406","1993","FRA",365603,365603
"0406","1993","GBR",349558,349558
"0406","1993","GRC",24523,24523
"0406","1993","IRL",31352,31352
"0406","1993","ITA",192353,192353
"0406","1993","NLD",124804,124804
"0406","1993","PRT",45552,45552
"0406","1994","BEL",94341,94341
"0406","1994","DEU",644153,644153
"0406","1994","DNK",33405,33405
"0406","1994","ESP",139945,139945
"0406","1994","FRA",353040,353040
"0406","1994","GBR",296102,296102
"0406","1994","GRC",24009,24009
"0406","1994","IRL",34399,34399
"0406","1994","ITA",281408,281408
"0406","1994","NLD",168628,168628
"0406","1994","PRT",44415,44415
"0406","1995","AUT",81546,81546
"0406","1995","BEL",158022,158022
"0406","1995","DEU",979646.574322877,979646.574322877
"0406","1995","DNK",31985,31985
"0406","1995","ESP",270318,270318
"0406","1995","FIN",17450.762192787,17450.762192787
"0406","1995","FRA",564537.768690638,564537.768690638
"0406","1995","GBR",300328,300328
"0406","1995","GRC",50899,50899
"0406","1995","IRL",45474,45474
"0406","1995","ITA",911970.220987391,911970.220987391
"0406","1995","NLD",253225,253225
"0406","1995","PRT",61059,61059
"0406","1995","SWE",72648.584292871,72648.584292871
"0406","1996","AUT",51688.4979286372,51688.4979286372
"0406","1996","BEL",23914,23914
"0406","1996","DEU",856506.757120978,856506.757120978
"0406","1996","DNK",18380,18380
"0406","1996","ESP",277177,277177
"0406","1996","FRA",370612.360596318,370612.360596318
"0406","1996","GBR",387273.758580438,387273.758580438
"0406","1996","GRC",61556,61556
"0406","1996","IRL",21586,21586
"0406","1996","ITA",2636891.28360761,2636891.28360761
"0406","1996","NLD",228760,228760
"0406","1996","PRT",45744,45744
"0406","1996","SWE",64303,64303
"0406","1997","AUT",55318.2133760795,58849.163166042
"0406","1997","BEL",142811.38,151927
"0406","1997","DEU",886948.58887582,943562.328591298
"0406","1997","DNK",18807.52,20008
"0406","1997","ESP",307820.86,327469
"0406","1997","FIN",31447.7,33455
"0406","1997","FRA",533406.844029919,567454.089393531
"0406","1997","GBR",672710.06,715649
"0406","1997","GRC",80334.28,85462
"0406","1997","IRL",15619.98,16617
"0406","1997","ITA",2398017.62362899,2551082.57832871
"0406","1997","NLD",193723.013461242,206088.312192811
"0406","1997","PRT",49335.9,52485
"0406","1997","SWE",71053.66,75589
"0406","1998","AUT",75234.37,84533
"0406","1998","BEL",69452.93,78037
"0406","1998","DEU",933070.151416063,1048393.42855737
"0406","1998","DNK",16643,18700
"0406","1998","ESP",569187.04,639536
"0406","1998","FIN",39653.06,44554
"0406","1998","FRA",592402.275078304,665620.533795848
"0406","1998","GBR",423283.07306391,475598.958498775
"0406","1998","GRC",62672.91,70419
"0406","1998","IRL",22023.94,24746
"0406","1998","ITA",3576198.68913657,4018200.77431075
"0406","1998","NLD",239320.595686081,268899.545714698
"0406","1998","PRT",54197.44,60896
"0406","1998","SWE",82217.31,92379
"0406","1999","AUT",98776.44,117591
"0406","1999","BEL",29205.12,34768
"0406","1999","BGR",3076.08,3662
"0406","1999","CYP",4202.52,5003
"0406","1999","CZE",92623.44,110266
"0406","1999","DEU",1045423.68,1244552
"0406","1999","DNK",15104.04,17981
"0406","1999","ESP",341488.56,406534
"0406","1999","FIN",43312.92,51563
"0406","1999","FRA",673182.306723464,801407.508004124
"0406","1999","GBR",947514.100934161,1127992.97730257
"0406","1999","GRC",92334.48,109922
"0406","1999","HUN",46683,55575
"0406","1999","IRL",23043.356262789,27432.5669795107
"0406","1999","ITA",2570397.48,3059997
"0406","1999","LTU",3523.8,4195
"0406","1999","LUX",28579.32,34023
"0406","1999","LVA",2386.44,2841
"0406","1999","MLT",599.76,714
"0406","1999","NLD",354757.43921079,422330.28477475
"0406","1999","POL",78295.56,93209
"0406","1999","PRT",67144.56,79934
"0406","1999","SVK",23109.938017075,27511.8309727083
"0406","1999","SVN",14538.72,17308
"0406","1999","SWE",115788.12,137843
"0406","2000","AUT",174078.87,220353
"0406","2000","BEL",161192.39,204041
"0406","2000","BGR",8534.37,10803
"0406","2000","CYP",12418.01,15719
"0406","2000","CZE",57508.05,72795
"0406","2000","DEU",1677941.34827834,2123976.39022575
"0406","2000","DNK",42966.52,54388
"0406","2000","ESP",572834.53,725107
"0406","2000","EST",4572.52,5788
"0406","2000","FIN",48233.45,61055
"0406","2000","FRA",770229.601524451,974974.179144874
"0406","2000","GBR",1549204.22,1961018
"0406","2000","GRC",96000.01,121519
"0406","2000","HUN",49823.72,63068
"0406","2000","ITA",3218086.33,4073527
"0406","2000","LTU",5053.63,6397
"0406","2000","LUX",58444.99,73981
"0406","2000","LVA",925.09,1171
"0406","2000","MLT",3556.58,4502
"0406","2000","NLD",674340.221239107,853595.216758363
"0406","2000","POL",92427.63,116997
"0406","2000","PRT",3039239.67352664,3847138.82724891
"0406","2000","SVK",30637.2102527534,38781.2788009536
"0406","2000","SVN",16334.04,20676
"0406","2000","SWE",198009.55,250645
"0406","2001","AUT",158185.36,213764
"0406","2001","BEL",64024.8,86520
"0406","2001","BGR",8811.92,11908
"0406","2001","CYP",6420.24,8676
"0406","2001","CZE",160144.14,216411
"0406","2001","DEU",2186546.6511089,2954792.77176879
"0406","2001","DNK",144668.52,195498
"0406","2001","ESP",450670.36,609014
"0406","2001","EST",6466.12,8738
"0406","2001","FIN",147117.18,198807
"0406","2001","FRA",970481.676917043,1311461.72556357
"0406","2001","GBR",132085379.45649,178493756.022284
"0406","2001","GRC",99738.68,134782
"0406","2001","HUN",55494.608430857,74992.7140957526
"0406","2001","IRL",17345.6960198764,23440.1297565898
"0406","2001","ITA",3404489.88,4600662
"0406","2001","LTU",8173.3,11045
"0406","2001","LUX",15862.64,21436
"0406","2001","LVA",2299.92,3108
"0406","2001","MLT",3288.56,4444
"0406","2001","POL",92401.58,124867
"0406","2001","PRT",4027183.86080948,5442140.35244525
"0406","2001","SVK",98597.4822579874,133239.840889172
"0406","2001","SVN",15298.02,20673
"0406","2002","AUT",200531.94,290626
"0406","2002","BEL",103781.52,150408
"0406","2002","BGR",14022.87,20323
"0406","2002","CYP",7886.7,11430
"0406","2002","CZE",228579.75,331275
"0406","2002","DEU",3520869.21,5102709
"0406","2002","DNK",212434.84451004,307876.586246434
"0406","2002","ESP",5910631.20882498,8566132.18670286
"0406","2002","EST",98482.32,142728
"0406","2002","FIN",1458783.51,2114179
"0406","2002","FRA",1437617.04982537,2083502.9707614
"0406","2002","GRC",189144.87,274123
"0406","2002","HRV",29194.59,42311
"0406","2002","HUN",121020.48,175392
"0406","2002","IRL",67596.6479811435,97966.1564944109
"0406","2002","ITA",3453267.84,5004736
"0406","2002","LTU",12274.0878484349,17788.5331136738
"0406","2002","LUX",29378.13,42577
"0406","2002","LVA",4587.81,6649
"0406","2002","MLT",6742.68,9772
"0406","2002","NLD",1376870.07964268,1995463.88354011
"0406","2002","POL",163452.03,236887
"0406","2002","PRT",4903622.22557268,7106698.87764157
"0406","2002","SVK",136151.49,197321
"0406","2002","SVN",30207.51,43779
"0406","2003","AUT",421402.88,658442
"0406","2003","BEL",104016,162525
"0406","2003","BGR",494392.32,772488
"0406","2003","CYP",11963.52,18693
"0406","2003","CZE",222737.92,348028
"0406","2003","DEU",6645712,10383925
"0406","2003","DNK",327120.273831533,511125.42786177
"0406","2003","ESP",11004960,17195250
"0406","2003","EST",38035.2,59430
"0406","2003","FIN",268006.4,418760
"0406","2003","FRA",2817610.88,4402517
"0406","2003","GBR",5112865.28,7988852
"0406","2003","GRC",182233.6,284740
"0406","2003","HRV",43808.64,68451
"0406","2003","HUN",3563164.16,5567444
"0406","2003","IRL",147581.44,230596
"0406","2003","ITA",2250803.84,3516881
"0406","2003","LTU",20812.5218583196,32519.5654036244
"0406","2003","LUX",91144.32,142413
"0406","2003","LVA",11952.64,18676
"0406","2003","MLT",12367.36,19324
"0406","2003","NLD",1140110.08,1781422
"0406","2003","POL",307014.4,479710
"0406","2003","PRT",6478727.68,10123012
"0406","2003","ROU",10865.92,16978
"0406","2003","SVK",55357.44,86496
"0406","2003","SVN",143555.84,224306
"0406","2003","SWE",481939.108571429,753029.857142857
"0406","2004","AUT",434983.99,737261
"0406","2004","BEL",4899.95000000019,8305
"0406","2004","BGR",64138.31,108709
"0406","2004","CYP",20350.28,34492
"0406","2004","CZE",272754.05,462295
"0406","2004","DEU",8358695.2,14167280
"0406","2004","DNK",342244.239229719,580074.981745287
"0406","2004","ESP",8732172.28,14800292
"0406","2004","EST",59165.2,100280
"0406","2004","FIN",262878.04,445556
"0406","2004","FRA",3442730.24,5835136
"0406","2004","GBR",6240203.92564067,10576616.8231198
"0406","2004","GRC",287135.3,486670
"0406","2004","HRV",60941.1,103290
"0406","2004","HUN",3505189.41,5940999
"0406","2004","IRL",228088.1,386590
"0406","2004","ITA",3185914.0082881,5399854.25133576
"0406","2004","LTU",33501.38,56782
"0406","2004","LUX",56754.46,96194
"0406","2004","LVA",28496.41,48299
"0406","2004","MLT",10955.71,18569
"0406","2004","NLD",506548.63,858557
"0406","2004","POL",462322.23,783597
"0406","2004","PRT",4999680.06,8474034
"0406","2004","ROU",57582.82,97598
"0406","2004","SVK",87414.99,148161
"0406","2004","SVN",57523.82,97498
"0406","2004","SWE",553569.333214286,938253.107142857
"0406","2005","AUT",443510.64,821316
"0406","2005","BEL",554420.160000001,1026704
"0406","2005","BGR",78862.14,146041
"0406","2005","CYP",16181.64,29966
"0406","2005","CZE",2119458.42,3924923
"0406","2005","DEU",4883377.68,9043292
"0406","2005","DNK",427973.22,792543
"0406","2005","ESP",5060127.78,9370607
"0406","2005","EST",166005.18,307417
"0406","2005","FIN",291381.84,539596
"0406","2005","FRA",4083562.62,7562153
"0406","2005","GBR",35407570.5,65569575
"0406","2005","GRC",332919.18,616517
"0406","2005","HRV",79103.52,146488
"0406","2005","HUN",436653.72,808618
"0406","2005","IRL",23814.54,44101
"0406","2005","ITA",3310056.53865356,6129734.33083992
"0406","2005","LTU",50142.78,92857
"0406","2005","LUX",41386.14,76641
"0406","2005","LVA",42321.42,78373
"0406","2005","MLT",18539.28,34332
"0406","2005","NLD",1149436.44,2128586
"0406","2005","POL",579046.86,1072309
"0406","2005","PRT",6157634.04,11403026
"0406","2005","ROU",146948.04,272126
"0406","2005","SVK",109620,203000
"0406","2005","SVN",63323.64,117266
"0406","2005","SWE",648436.512857143,1200808.35714286
"0406","2006","AUT",410358.34,837466
"0406","2006","BEL",629758.29,1285221
"0406","2006","BGR",134740.69,274981
"0406","2006","CYP",26593.28,54272
"0406","2006","CZE",484264.55,988295
"0406","2006","DEU",5051808.86,10309814
"0406","2006","DNK",248529.47,507203
"0406","2006","ESP",16704680.16,34091184
"0406","2006","EST",32647.72,66628
"0406","2006","FIN",159409.25,325325
"0406","2006","FRA",3232014.03,6595947
"0406","2006","GBR",4311326.19077187,8798624.87912627
"0406","2006","GRC",253332.45,517005
"0406","2006","HRV",86935.31,177419
"0406","2006","HUN",212900.1,434490
"0406","2006","IRL",177324.63,361887
"0406","2006","ITA",2800607.74,5715526
"0406","2006","LTU",69448.19,141731
"0406","2006","LUX",33855.57,69093
"0406","2006","LVA",55750.73,113777
"0406","2006","MLT",10701.6,21840
"0406","2006","NLD",1120763.28,2287272
"0406","2006","POL",808320.66,1649634
"0406","2006","PRT",6997808.58,14281242
"0406","2006","ROU",50968.33,104017
"0406","2006","SVK",161013.02,328598
"0406","2006","SVN",66173.03,135047
"0406","2006","SWE",696825.8675,1422093.60714286
"0406","2007","AUT",82145.36,186694
"0406","2007","BEL",546613.76,1242304
"0406","2007","BGR",151217,343675
"0406","2007","CYP",21732.92,49393
"0406","2007","CZE",379625.84,862786
"0406","2007","DEU",4025331.64,9148481
"0406","2007","DNK",377565.32,858103
"0406","2007","ESP",6771044.72,15388738
"0406","2007","EST",35600.84,80911
"0406","2007","FIN",151129.88,343477
"0406","2007","FRA",3114747.24,7078971
"0406","2007","GBR",4400522.28,10001187
"0406","2007","GRC",375279.52,852908
"0406","2007","HRV",99398.64,225906
"0406","2007","HUN",1159036.56,2634174
"0406","2007","IRL",167768.92,381293
"0406","2007","ITA",2530663.52,5751508
"0406","2007","LTU",65595.64,149081
"0406","2007","LVA",52479.68,119272
"0406","2007","MLT",10866.24,24696
"0406","2007","NLD",2114932.6,4806665
"0406","2007","POL",886414.76,2014579
"0406","2007","PRT",4865603.6,11058190
"0406","2007","ROU",264935.88,602127
"0406","2007","SVN",68055.24,154671
"0406","2007","SWE",578229.52,1314158
"0406","2008","AUT",267097.74,684866
"0406","2008","BEL",320370.57,821463
"0406","2008","BGR",105591.33,270747
"0406","2008","CYP",16957.98,43482
"0406","2008","CZE",246843.87,632933
"0406","2008","DEU",3204976.71,8217889
"0406","2008","DNK",302414.97,775423
"0406","2008","ESP",1465103.25,3756675
"0406","2008","EST",23661.69,60671
"0406","2008","FIN",149425.77,383143
"0406","2008","FRA",2270145.54,5820886
"0406","2008","GBR",2713795.5,6958450
"0406","2008","GRC",186744.09,478831
"0406","2008","HRV",64438.92,165228
"0406","2008","HUN",612777.75,1571225
"0406","2008","IRL",84952.92,217828
"0406","2008","ITA",1493830.8873913,3830335.60869565
"0406","2008","LTU",26154.96,67064
"0406","2008","LVA",20384.13,52267
"0406","2008","MLT",6263.4,16060
"0406","2008","NLD",798326.879999999,2046992
"0406","2008","POL",786254.04,2016036
"0406","2008","PRT",193327.68,495712
"0406","2008","ROU",153429.12,393408
"0406","2008","SVN",57847.53,148327
"0406","2008","SWE",321279.66,823794
"0406","2009","AUT",268409.6,789440
"0406","2009","BEL",370647.26,1090139
"0406","2009","BGR",48421.78,142417
"0406","2009","CYP",12212.46,35919
"0406","2009","CZE",162890.6,479090
"0406","2009","DEU",2581229.34,7591851
"0406","2009","DNK",215896.6,634990
"0406","2009","ESP",1273691,3746150
"0406","2009","EST",12553.82,36923
"0406","2009","FIN",123436.66,363049
"0406","2009","FRA",1869928.26,5499789
"0406","2009","GBR",2632518.68,7742702
"0406","2009","GRC",185389.42,545263
"0406","2009","HRV",37899.8,111470
"0406","2009","HUN",77076.3,226695
"0406","2009","ITA",1263988.30173913,3717612.65217391
"0406","2009","LTU",13675.82,40223
"0406","2009","LVA",7586.42,22313
"0406","2009","MLT",5683.1,16715
"0406","2009","NLD",444820.64,1308296
"0406","2009","POL",428603.66,1260599
"0406","2009","PRT",148646.98,437197
"0406","2009","ROU",71661.46,210769
"0406","2009","SVN",45351.24,133386
"0406","2009","SWE",348808.72,1025908
"0406","2010","AUT",275007.29,948301
"0406","2010","BEL",317101.95,1093455
"0406","2010","BGR",41910.51,144519
"0406","2010","CYP",9606.83,33127
"0406","2010","CZE",86820.2,299380
"0406","2010","DEU",2165865,7468500
"0406","2010","DNK",184459.72,636068
"0406","2010","ESP",1026293.47,3538943
"0406","2010","EST",7019.74,24206
"0406","2010","FIN",144311.54,497626
"0406","2010","FRA",1768579.79,6098551
"0406","2010","GBR",2252074.46,7765774
"0406","2010","GRC",104465.25,360225
"0406","2010","HRV",42261.41,145729
"0406","2010","HUN",72938.77,251513
"0406","2010","ITA",1205842.04,4158076
"0406","2010","LTU",22518.79,77651
"0406","2010","LUX",19506.85,67265
"0406","2010","LVA",9354.82,32258
"0406","2010","MLT",7619.75,26275
"0406","2010","NLD",451536.960000001,1557024
"0406","2010","POL",405074.03,1396807
"0406","2010","PRT",134185.03,462707
"0406","2010","ROU",78543.6,270840
"0406","2010","SVK",7803.32000000007,26908
"0406","2010","SVN",31598.4,108960
"0406","2010","SWE",316956.66,1092954
"0406","2011","AUT",218023.45,751805
"0406","2011","BEL",275090.81,948589
"0406","2011","BGR",53370.15,184035
"0406","2011","CYP",12339.79,42551
"0406","2011","CZE",78127.16,269404
"0406","2011","DEU",1880606.5,6484850
"0406","2011","DNK",121716.77,419713
"0406","2011","ESP",817911.07,2820383
"0406","2011","EST",14347.17,49473
"0406","2011","FIN",673928.1,2323890
"0406","2011","FRA",1717558.35,5922615
"0406","2011","GBR",1789968.45,6172305
"0406","2011","GRC",90209.14,311066
"0406","2011","HRV",33794.28,116532
"0406","2011","HUN",95751.33,330177
"0406","2011","ITA",1087152.87,3748803
"0406","2011","LTU",21394.75,73775
"0406","2011","LUX",13413.95,46255
"0406","2011","LVA",11607.83,40027
"0406","2011","MLT",8638.52,29788
"0406","2011","NLD",383772.95,1323355
"0406","2011","POL",362577.72,1250268
"0406","2011","PRT",142739.45,492205
"0406","2011","ROU",107714.7,371430
"0406","2011","SVN",22297.52,76888
"0406","2011","SWE",308512.73,1063837
"0406","2012","AUT",188491.59,649971
"0406","2012","BEL",235107.93,810717
"0406","2012","BGR",28404.92,97948
"0406","2012","CYP",14506.96,50024
"0406","2012","CZE",142516.15,491435
"0406","2012","DEU",1730545.71,5967399
"0406","2012","DNK",149219.5,514550
"0406","2012","ESP",652249.44,2249136
"0406","2012","EST",13652.62,47078
"0406","2012","FIN",257362.24,887456
"0406","2012","FRA",1542759.4,5319860
"0406","2012","GBR",740000.83,2551727
"0406","2012","GRC",99985.04,344776
"0406","2012","HRV",25550.45,88105
"0406","2012","HUN",66238.32,228408
"0406","2012","ITA",815417.296956522,2811783.7826087
"0406","2012","LTU",20679.9,71310
"0406","2012","LUX",22212.84,76596
"0406","2012","LVA",11777.48,40612
"0406","2012","MLT",5778.25,19925
"0406","2012","POL",279248.25,962925
"0406","2012","PRT",92078.77,317513
"0406","2012","ROU",88799.45,306205
"0406","2012","SVK",6415.66999999993,22123
"0406","2012","SVN",18312.05,63145
"0406","2012","SWE",232116,800400
"0406","2013","AUT",140169.18,483342
"0406","2013","BEL",146717.38,505922
"0406","2013","BGR",21311.52,73488
"0406","2013","CYP",4196.01,14469
"0406","2013","DEU",1314959.18,4534342
"0406","2013","DNK",92979.8,320620
"0406","2013","ESP",405416.23,1397987
"0406","2013","EST",7548.41,26029
"0406","2013","FIN",88304.42,304498
"0406","2013","FRA",1274627.43,4395267
"0406","2013","GBR",1102665.84,3802296
"0406","2013","GRC",71034.63,244947
"0406","2013","HRV",19170.74,66106
"0406","2013","HUN",76566.67,264023
"0406","2013","ITA",524382.35,1808215
"0406","2013","LTU",12816.84,44196
"0406","2013","LUX",15081.74,52006
"0406","2013","LVA",8496.42,29298
"0406","2013","MLT",3978.22,13718
"0406","2013","NLD",12349.6499999994,42585
"0406","2013","POL",264033.81119403,910461.417910448
"0406","2013","PRT",60501.83,208627
"0406","2013","ROU",53320.85,183865
"0406","2013","SVN",14303.09,49321
"0406","2013","SWE",165851.58,571902
"0406","2014","AUT",114827.24,395956
"0406","2014","BEL",154626.26,533194
"0406","2014","BGR",15325.34,52846
"0406","2014","CYP",3321.66,11454
"0406","2014","CZE",60220.24,207656
"0406","2014","DEU",1037329.13,3576997
"0406","2014","DNK",79208.86,273134
"0406","2014","ESP",375471.7,1294730
"0406","2014","EST",8212.22,28318
"0406","2014","FIN",65376.15,225435
"0406","2014","FRA",891716.36,3074884
"0406","2014","GBR",886272.48,3056112
"0406","2014","GRC",54062.67,186423
"0406","2014","HRV",10029.65,34585
"0406","2014","HUN",61268.62625,211271.125
"0406","2014","ITA",334348.25,1152925
"0406","2014","LTU",7645.27,26363
"0406","2014","LUX",10717.82,36958
"0406","2014","LVA",5788.98,19962
